molecule_name,atom_index,dist_H_0,dist_H_1,dist_H_2,dist_H_3,dist_H_4,dist_C_0,dist_C_1,dist_C_2,dist_C_3,dist_C_4,dist_N_0,dist_N_1,dist_N_2,dist_N_3,dist_N_4,dist_O_0,dist_O_1,dist_O_2,dist_O_3,dist_O_4,dist_F_0,dist_F_1,dist_F_2,dist_F_3,dist_F_4
dsgdb9nsd_037791,8,0.8480664760358599,0.21374547219441217,0.19930647824070394,0.1993049828400846,0.11046678841270409,0.45407944358903757,0.4307571889602591,0.43075709606824375,0.1531827346970618,0.14782340197603838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_037791,7,0.8444466588315478,0.2325538697488593,0.21697246016776608,0.10110855161604837,0.1011053224721087,0.5599414417528679,0.45407944358903757,0.15320575699509792,0.1405977846583668,0.1405969765727302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_037791,6,0.8436855921902434,0.23405875520457578,0.2202521312744911,0.22025165943606137,0.11026347634424302,0.5599414417528679,0.4423994823563414,0.1531827346970618,0.15122949680111764,0.10387839116022851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,9,0.3194346418623391,0.31783415665151576,0.16085316624641935,0.15697093538744827,0.07183441791460815,0.8352279443291706,0.2100710981855509,0.08205979605337803,0.04331877461850814,0.037663962645015384,0.0,0.0,0.0,0.0,0.0,0.06378116515578985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,10,0.31961749370837406,0.31783415665151576,0.1577238287713161,0.10774313147304407,0.1056310378327932,0.8367207350419767,0.21243496533797845,0.1293784943181087,0.06146108378592749,0.05530289835038352,0.0,0.0,0.0,0.0,0.0,0.14308731415241968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,11,0.31961749370837406,0.3194346418623391,0.15717067141558108,0.15550103600254664,0.10559104338550727,0.8327293107824186,0.21000509720731061,0.1265298108424929,0.05480862207960888,0.04397667812194397,0.0,0.0,0.0,0.0,0.0,0.08722391135470005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,12,0.32159104790599025,0.21192730726446754,0.16085316624641935,0.1577238287713161,0.11887718687727086,0.8339222790120071,0.2152352487508723,0.2145839358976943,0.13124013866884754,0.11926531562148955,0.0,0.0,0.0,0.0,0.0,0.13869664284641356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,13,0.32159104790599025,0.16114963851343414,0.15717067141558108,0.15697093538744827,0.11919081525479687,0.8292204375015048,0.21776462470693958,0.21247140358497127,0.12174616979203112,0.08604689702586857,0.0,0.0,0.0,0.0,0.0,0.08775556492770493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,14,0.16299253852864382,0.1612012463163401,0.16114963851343414,0.15550103600254664,0.10774313147304407,0.82190601767484,0.21860552942078398,0.21320448562541686,0.13886168189884004,0.13551930348676344,0.0,0.0,0.0,0.0,0.0,0.2323598395821666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,15,0.15469627936857716,0.14328606311984005,0.13907983058097495,0.13445930180002716,0.07142083894973911,0.8402943142139478,0.19906463358392026,0.19539373453234252,0.09532427270313124,0.09350630708592766,0.0,0.0,0.0,0.0,0.0,0.23603871480679903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,16,0.3191988434280519,0.1774514838684594,0.15469627936857716,0.1366404213748922,0.11470062034416609,0.8344578091953209,0.2072927097089984,0.2026920344172419,0.12208245098152617,0.09743156498258297,0.0,0.0,0.0,0.0,0.0,0.08825392336926592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,17,0.3191988434280519,0.17080164440751577,0.13907983058097495,0.11887718687727086,0.11152163922900239,0.8379746307964219,0.2112893201111578,0.20104002495619078,0.09938652445171177,0.09586145778751587,0.0,0.0,0.0,0.0,0.0,0.15149400220994716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,18,0.3239442933072786,0.1774514838684594,0.1590000514939531,0.14881065197273347,0.11152163922900239,0.8352438429518076,0.2109146966424289,0.20465646680374336,0.12938694862028402,0.10183518272140703,0.0,0.0,0.0,0.0,0.0,0.06702308116471994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,19,0.3239442933072786,0.21192730726446754,0.17080164440751577,0.13639803880958196,0.11470062034416609,0.8388752609833161,0.203387937442182,0.20100766668342607,0.13063067186500446,0.12805002499495316,0.0,0.0,0.0,0.0,0.0,0.0914370515715759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,20,0.16299253852864382,0.1590000514939531,0.14000805741751823,0.13702820701130283,0.13639803880958196,0.8396322834207728,0.2037318396393475,0.19984378405246786,0.19598720542712383,0.10623840230111925,0.0,0.0,0.0,0.0,0.0,0.09072741124893492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,21,0.3125651801091804,0.1612012463163401,0.14328606311984005,0.14000805741751823,0.06907515709697917,0.83722782182774,0.20601225671569956,0.2018980227439818,0.14632819195258903,0.08658496874062951,0.0,0.0,0.0,0.0,0.0,0.14500709739110154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,22,0.3125651801091804,0.14881065197273347,0.13702820701130283,0.1366404213748922,0.13445930180002716,0.8362413953334129,0.20392743668780053,0.20270361423145578,0.1441923905495638,0.14111529634885742,0.0,0.0,0.0,0.0,0.0,0.09073011336524697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,0,0.8367207350419767,0.8352279443291706,0.8327293107824186,0.2145839358976943,0.21247140358497127,0.4259154518763337,0.15533739523129375,0.06340790634730843,0.053172916333497175,0.04916038308038426,0.0,0.0,0.0,0.0,0.0,0.11291524023301262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,1,0.8339222790120071,0.8292204375015048,0.21860552942078398,0.21243496533797845,0.2100710981855509,0.4300403854938248,0.4259154518763337,0.14374253623916325,0.10451823628074192,0.08165729596225904,0.0,0.0,0.0,0.0,0.0,0.16796891586967616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,2,0.82190601767484,0.21776462470693958,0.2152352487508723,0.2037318396393475,0.14632819195258903,0.4300403854938248,0.4195705838860904,0.18673876698923628,0.18159132217993915,0.15550466887320016,0.0,0.0,0.0,0.0,0.0,0.4758448548860133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,7,0.8396322834207728,0.21320448562541686,0.2109146966424289,0.203387937442182,0.20270361423145578,0.4195705838860904,0.41887589506942896,0.4174763610866159,0.20332947674186902,0.16942029473493664,0.0,0.0,0.0,0.0,0.0,0.181625134619111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,4,0.8402943142139478,0.2112893201111578,0.2072927097089984,0.20601225671569956,0.20392743668780053,0.424353698055446,0.4209152112305952,0.20332947674186902,0.18673876698923628,0.17224448013385646,0.0,0.0,0.0,0.0,0.0,0.4843845678975643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,6,0.8388752609833161,0.8352438429518076,0.2026920344172419,0.20104002495619078,0.19984378405246786,0.4174763610866159,0.4085941583958771,0.1754164359409053,0.17224448013385646,0.15550466887320016,0.0,0.0,0.0,0.0,0.0,0.12062872018390113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,8,0.83722782182774,0.8362413953334129,0.19598720542712383,0.19539373453234252,0.13886168189884004,0.424353698055446,0.41887589506942896,0.18159132217993915,0.1754164359409053,0.1730104852265476,0.0,0.0,0.0,0.0,0.0,0.18457730739141492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_114832,5,0.8379746307964219,0.8344578091953209,0.20465646680374336,0.20100766668342607,0.19906463358392026,0.4209152112305952,0.4085941583958771,0.1730104852265476,0.16942029473493664,0.11805595420580667,0.0,0.0,0.0,0.0,0.0,0.17210126295045566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,9,0.31915939227390167,0.3185707178799707,0.16244895948705645,0.1518252826464618,0.10106539646381284,0.8337941858968465,0.20963307737997441,0.12941718476206476,0.08349325424576122,0.05149549020250377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,10,0.31915939227390167,0.3190196003274456,0.1598503419075942,0.12134668836249239,0.09195579091669538,0.8346582358066977,0.20881231044299142,0.13204223098458803,0.10490892959796372,0.08193609098162083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,11,0.3190196003274456,0.3185707178799707,0.1457193235437785,0.10637484503154924,0.10184884194690247,0.832837829501239,0.2100949019123226,0.12786710551108674,0.12770538225481973,0.09150859238667584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,12,0.16287009642382322,0.16244895948705645,0.16012635607986034,0.1598503419075942,0.10637484503154924,0.8253057983709242,0.22346747980648957,0.21771235636528427,0.2174591833240232,0.10243169907444277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,13,0.3191535637756395,0.31849746385758165,0.16012635607986034,0.1428767000876649,0.08381355213201351,0.8352304246783527,0.20891230217828874,0.13115774908880895,0.111767895689571,0.08458598000821833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,14,0.31970728426152073,0.3191535637756395,0.16287009642382322,0.1518252826464618,0.10184884194690247,0.8346180728480569,0.21084672822406356,0.13027328275184377,0.08357980561175514,0.054103861227679115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,15,0.31970728426152073,0.31849746385758165,0.1457193235437785,0.13252238862492838,0.10633649702302748,0.8326587082874208,0.21002812541407612,0.1275536090969448,0.12744536161323375,0.10597772706523437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,16,0.14379419482349567,0.1332508908814146,0.13252238862492838,0.11560878257580974,0.08462955507382988,0.8524161978362774,0.19079634238319376,0.18239990735355963,0.1801514206331519,0.09941124056827888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,17,0.3123554770057469,0.15475594498211434,0.117393758547236,0.11560878257580974,0.07030206936568868,0.8308438774168655,0.19382982012585603,0.19329792185353964,0.134722626412202,0.11030740902934646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,18,0.3123554770057469,0.14639855131602214,0.1332508908814146,0.09945059362148505,0.09195579091669538,0.8360678993062898,0.21102624828647146,0.20528821726478583,0.13773725080243368,0.08750647295142361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,19,0.14641634047501773,0.14639855131602214,0.12134668836249239,0.11746865775339176,0.117393758547236,0.8435377943497966,0.1877148633183941,0.18762885448082922,0.17268514075361724,0.1025063309239986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,20,0.3124116413138542,0.15475594498211434,0.11746865775339176,0.11548738673998607,0.07024806478349084,0.8310194967040196,0.19366756516991995,0.19321803553218903,0.13446125327804617,0.10987887881799081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,21,0.3124116413138542,0.14641634047501773,0.13353188394988735,0.08504914405166128,0.07030206936568868,0.8357150775767213,0.21124353911562507,0.20537737328704114,0.13836461996813532,0.08747114292096143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,22,0.14379419482349567,0.1428767000876649,0.13353188394988735,0.11548738673998607,0.08369664199694775,0.8521773054587021,0.19073947940267422,0.18303095529247176,0.18022820788137267,0.09949717837562849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,0,0.8346582358066977,0.8337941858968465,0.832837829501239,0.2174591833240232,0.13027328275184377,0.42269750330941347,0.15900144164749572,0.15575848192012673,0.08712216014880851,0.08190700395322859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,1,0.8253057983709242,0.21084672822406356,0.2100949019123226,0.21002812541407612,0.20963307737997441,0.44377125700303577,0.42399322745748574,0.42269750330941347,0.1303308980979973,0.13013750170064806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,2,0.8352304246783527,0.8346180728480569,0.8326587082874208,0.21771235636528427,0.12941718476206476,0.42399322745748574,0.15879491742906038,0.15575848192012673,0.0945024779205976,0.09298369893997305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,3,0.22346747980648957,0.18303095529247176,0.18239990735355963,0.17268514075361724,0.13836461996813532,0.44377125700303577,0.4370020802150096,0.43574913370993207,0.3927297655017117,0.20822457848850323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,4,0.8524161978362774,0.21102624828647146,0.19382982012585603,0.19073947940267422,0.10987887881799081,0.43574913370993207,0.4296788026991042,0.4200998311490533,0.2265141487548609,0.1636019402633641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,6,0.8435377943497966,0.20537737328704114,0.20528821726478583,0.19329792185353964,0.19321803553218903,0.41488875357823196,0.4147426085264041,0.3927297655017117,0.22674266203358956,0.2265141487548609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,8,0.8521773054587021,0.21124353911562507,0.19366756516991995,0.19079634238319376,0.111767895689571,0.4370020802150096,0.429781314829802,0.4200998311490533,0.22674266203358956,0.1639392112941293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,5,0.8360678993062898,0.8308438774168655,0.18762885448082922,0.1801514206331519,0.13446125327804617,0.4296788026991042,0.4147426085264041,0.20774918888853208,0.16667772291510982,0.1639392112941293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_058730,7,0.8357150775767213,0.8310194967040196,0.1877148633183941,0.18022820788137267,0.134722626412202,0.429781314829802,0.41488875357823196,0.20822457848850323,0.16667772291510982,0.1636019402633641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,9,0.32077986659971836,0.31934446915664283,0.15736559026763483,0.14979564267503126,0.14925073817392037,0.8342732136847222,0.20938170860809754,0.1298327395278935,0.1212934240610899,0.11589241352495344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,10,0.32077986659971836,0.32046925596765885,0.1641125938621798,0.11535757057606087,0.11525391654810958,0.8332343522874314,0.21228914209082178,0.12288079773703016,0.0787975602039073,0.060459792373867303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,11,0.32046925596765885,0.31934446915664283,0.16039161434072663,0.1427162104099481,0.1086317229606417,0.8329745272055806,0.20977993181207596,0.11849232894192567,0.09942550359242733,0.07986939293787801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,12,0.1876235037655338,0.17941015101747457,0.1641125938621798,0.16039161434072663,0.10830716262007724,0.8301966146414546,0.2194692855879155,0.21887727549017336,0.218597313472879,0.12681097505655056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,13,0.32463995827686193,0.17941015101747457,0.13574773487666134,0.11535757057606087,0.1026661798631557,0.8299831220158983,0.20891466550922147,0.2049786404436143,0.12393628079072078,0.10624478212270602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,14,0.32463995827686193,0.14979564267503126,0.12058034427398782,0.11946856052820382,0.11525391654810958,0.8239273643194888,0.2130663100513374,0.2056038911121178,0.1352915146764728,0.11157436904996415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,15,0.3241189226563202,0.3195620905084977,0.11946856052820382,0.1026661798631557,0.07759640091750697,0.8290718592287333,0.216339662880977,0.11934347676345156,0.09375338297530618,0.06394804915291276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,16,0.3195620905084977,0.318934918956696,0.21655215538884484,0.07936701887353094,0.07637659766590392,0.8375490707969362,0.21246831008405964,0.1312991443197865,0.12357801909654725,0.07958547468680507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,17,0.3241189226563202,0.318934918956696,0.13574773487666134,0.08372203781904032,0.0783835181912482,0.8295184033071795,0.21613182110019877,0.11838656366089126,0.09320108107373765,0.0636191964112746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,18,0.3206049135458556,0.31941136342751,0.21655215538884484,0.0783835181912482,0.07759640091750697,0.8376184117294112,0.21285150981464526,0.13247535649605285,0.12417280791723861,0.07922779824107849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,19,0.32395450969549866,0.3206049135458556,0.16941780870636672,0.10020109894879464,0.08788601352679848,0.8301115188054525,0.21468811836101886,0.11716438730748527,0.10917541933536344,0.0941322840088637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,20,0.32395450969549866,0.31941136342751,0.13778975289000583,0.08669694233660463,0.07637659766590392,0.8294254278380648,0.21626846664069987,0.11827066285811054,0.09305030744050258,0.07210012429972516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,21,0.1876235037655338,0.16255888014074196,0.1609902014667592,0.13778975289000583,0.1086317229606417,0.8276495725220677,0.21801721287520284,0.21191601709517652,0.2079128824721129,0.12431271246190248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,22,0.32066675937860756,0.3183183931076174,0.14925073817392037,0.12058034427398782,0.10615108026684376,0.8334638889291177,0.20806297036701088,0.1276879936746957,0.12215590858549365,0.10227952210809838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,23,0.3214122782468181,0.3183183931076174,0.16255888014074196,0.15736559026763483,0.1427162104099481,0.834772149301001,0.20800094881239692,0.128014847619038,0.1169570247890248,0.08207824052368998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,24,0.3214122782468181,0.32066675937860756,0.16941780870636672,0.1609902014667592,0.08669694233660463,0.8344849955024078,0.20959002653455355,0.1282360634108024,0.11153502931874637,0.0792238118678996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,0,0.8342732136847222,0.8332343522874314,0.8329745272055806,0.21887727549017336,0.1352915146764728,0.42842412591022466,0.1491012463688603,0.14447885849794165,0.11088785069027987,0.07023089834849251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,1,0.8301966146414546,0.21228914209082178,0.20977993181207596,0.20938170860809754,0.2079128824721129,0.42842412591022466,0.41873177807244627,0.41146201379167535,0.1733420817984178,0.17310234144561285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,2,0.8299831220158983,0.8239273643194888,0.2194692855879155,0.12288079773703016,0.1212934240610899,0.43583239390719536,0.41873177807244627,0.17998168944155526,0.16720661085688604,0.1491012463688603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,7,0.8276495725220677,0.218597313472879,0.20959002653455355,0.20806297036701088,0.20800094881239692,0.4309158513953772,0.42126661677760485,0.41146201379167535,0.17805084941903507,0.16720661085688604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,3,0.216339662880977,0.21613182110019877,0.2130663100513374,0.21246831008405964,0.20891466550922147,0.5562099963526191,0.4460110937817211,0.43583239390719536,0.17805084941903507,0.17310234144561285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,5,0.21626846664069987,0.21468811836101886,0.21285150981464526,0.21191601709517652,0.1312991443197865,0.5562099963526191,0.44530502111187187,0.4309158513953772,0.17998168944155526,0.1733420817984178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,8,0.834772149301001,0.8344849955024078,0.8334638889291177,0.21801721287520284,0.1298327395278935,0.42126661677760485,0.15588320527675004,0.14645899546124888,0.11088785069027987,0.09344493145257435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,4,0.8375490707969362,0.8295184033071795,0.8290718592287333,0.12417280791723861,0.12393628079072078,0.4460110937817211,0.15269549921074008,0.1466745187847261,0.09753007436013822,0.06843354818730726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_086061,6,0.8376184117294112,0.8301115188054525,0.8294254278380648,0.12431271246190248,0.12357801909654725,0.44530502111187187,0.15324240563893873,0.145549358817503,0.09753007436013822,0.09344493145257435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_076640,9,0.3215573297931842,0.32050408993043994,0.20851245188022843,0.19408803586825704,0.10390558442750825,0.8397749804296349,0.20780441267915747,0.12367183091851232,0.1228493915359912,0.11941983224859269,0.1187806738909843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_076640,10,0.3215573297931842,0.3207737353273407,0.16218521090835908,0.08882870690673089,0.07627223593578408,0.8334705224376651,0.2166977541585471,0.09902137001742063,0.07818945670613663,0.06404670966602606,0.08156566504739282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_076640,11,0.3207737353273407,0.32050408993043994,0.154214651722857,0.10385727557690325,0.09928280061128449,0.8326440191152057,0.2143653928364022,0.0939834886889759,0.08151255567124421,0.05785197379627781,0.10738015808361337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_076640,12,0.1635065988104349,0.16218521090835908,0.154214651722857,0.10390558442750825,0.07557261276563995,0.8401848639709124,0.2112940089243099,0.20432966534166777,0.08777384629241163,0.07990316050804162,0.22058406826457705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_076640,13,0.1635065988104349,0.15410404968302593,0.15214991894993687,0.10545252315746563,0.07562850028077017,0.837487514017255,0.21366179615374187,0.20364646096764213,0.12262269171712231,0.12156471257642507,0.21952186460166911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_076640,14,0.20851245188022843,0.20191931886026934,0.1619927182901916,0.16161102872480407,0.12975976376965404,0.8380830615575966,0.2134691546068485,0.21066212451801097,0.21038560416827987,0.1411668343132053,0.12297955981575776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_076640,15,0.3173344570114443,0.16161102872480407,0.15764457978059307,0.11349885154300854,0.09651483141449228,0.8372423790066247,0.1919411170201372,0.19172752073157687,0.10277766801151393,0.09211982439826019,0.0673542144383516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_076640,16,0.3173344570114443,0.15891415915243448,0.15214991894993687,0.12657769499093746,0.10656659397777431,0.8340417636839216,0.20618683692237602,0.2058596588998176,0.1372837230662345,0.13346343318521278,0.07557142021792802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dsgdb9nsd_076640,17,0.3180180075768857,0.15764457978059307,0.15758969375906165,0.12975976376965404,0.10535680035117848,0.8355642114916833,0.20567913428723003,0.2056328013899619,0.13551989672748196,0.056791280321604055,0.03596907862085177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
